Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
159	1	595.8763	591.7833	4.092992	18.69452	0.009051509	0.0240429	0.01371671	0.9446077	0.8277181	1	0.01575798	76.57808	-0.1822593	0.01367462	3.542125
160	0	596.6871	592.9371	3.750022	14.86582	0.01020085	-0.04243901	0.01213076	0.9616385	0.8468844	1	0.01573175	67.94995	-0.5233008	0.01211291	12.01171
161	1	594.5529	589.8912	4.661702	10.91233	0.01194768	0.002521882	0.01166611	0.9780519	0.8691413	1	0.01669629	58.01522	0.1280283	0.0116605	-5.590299
162	0	597.8942	593.5754	4.318796	17.41632	0.009394824	-0.005984918	0.01316665	0.9503648	0.8339131	1	0.01572885	73.77969	0.09609045	0.01313421	-1.960422
163	1	596.9011	592.9899	3.911251	22.18722	0.008261271	-0.05547929	0.01413445	0.9286897	0.8116202	1	0.01528192	83.90321	-0.2659114	0.01406258	2.685025
164	0	596.9266	593.7279	3.198675	16.4089	0.009691706	-0.04481317	0.01352359	0.9548585	0.838932	1	0.01619053	71.51962	0.5172953	0.01349603	-11.93485
165	1	597.8358	593.3921	4.443755	14.09089	0.01048618	-0.02914125	0.01224399	0.9649825	0.8510141	1	0.01602453	66.101	0.1943178	0.01222898	-6.187041
166	0	597.3529	593.2638	4.089042	17.22687	0.009448758	-0.05581721	0.0138003	0.9512132	0.8348473	1	0.01614904	73.35855	-0.1989128	0.01376746	2.734167
167	1	597.4918	593.2867	4.205104	13.77366	0.01060961	-0.01687144	0.0128531	0.9663372	0.8527337	1	0.01651462	65.33201	-0.2911676	0.01283853	7.85718
168	0	595.8465	592.324	3.522511	22.21416	0.008255865	-0.05666628	0.01627206	0.9285664	0.8115002	1	0.01639146	83.95816	0.05507362	0.01618903	-1.509175
169	1	596.4248	593.9185	2.506308	16.1764	0.009763939	-0.02899951	0.01287485	0.9558889	0.8401089	1	0.01585618	70.99053	-0.7587679	0.01284979	15.78509
170	0	596.2563	592.637	3.619316	31.02778	0.006857652	-0.0273569	0.01619328	0.8883122	0.7747481	1	0.01490288	101.0765	-0.05096994	0.01599128	0.1604502
171	1	598.0754	593.5861	4.489224	14.75525	0.01024024	-0.02179698	0.01248055	0.9621185	0.8474677	1	0.01598773	67.68859	0.1130554	0.01246264	-3.44679
172	0	595.8826	593.2055	2.677125	24.6129	0.007808029	0.00672175	0.01587255	0.9175725	0.8010275	1	0.01574378	88.77364	-0.5447926	0.01576471	6.146111
173	1	597.4857	593.9175	3.568276	22.13983	0.008270806	-0.01597256	0.01437691	0.9289067	0.8118315	1	0.01542133	83.80649	-0.3978907	0.01430425	4.974183
174	0	596.7537	593.9239	2.829851	23.78432	0.00795562	-0.01731685	0.01507611	0.9213709	0.8045985	1	0.01548805	87.12674	-0.5657891	0.0149829	6.409648
175	1	589.3101	590.226	-0.9158625	26.06899	0.007564581	0.03633408	0.01450382	0.910902	0.7948606	1	0.01481319	91.63061	1.128518	0.01438868	-11.12971
176	0	595.8007	592.6531	3.147577	31.96696	0.006740935	-0.0178102	0.01800376	0.8840666	0.7710722	1	0.01557961	102.8266	-0.02338175	0.01776178	0.02467646
177	1	597.7428	593.8501	3.892752	22.16147	0.008266449	-0.04292666	0.01501165	0.9288077	0.811735	1	0.01575392	83.85065	0.00911705	0.01493557	-0.7219128
178	0	592.6514	592.6609	-0.009544156	31.81285	0.006759768	-0.02590124	0.01797767	0.8847625	0.7716728	1	0.01559005	102.5401	0.9040865	0.01773893	-7.166095
179	1	596.5607	592.7085	3.852151	12.78968	0.01102021	-0.04248441	0.01268687	0.9704777	0.8581835	1	0.01672196	62.89783	0.3938864	0.01267582	-14.38717
180	0	596.1028	592.9451	3.157714	30.48658	0.006927097	-0.01969687	0.01751386	0.8907642	0.776884	1	0.01557692	100.0632	0.1477475	0.01730487	-1.385123
181	1	595.9275	592.8096	3.117905	12.91099	0.01096715	-0.04238479	0.01220321	0.9699727	0.8575017	1	0.01636059	63.20213	-0.6701748	0.0121922	20.23715
182	0	596.7048	593.2391	3.465695	28.02261	0.007265788	-0.005063328	0.01665567	0.9019727	0.7867843	1	0.01555741	95.39876	0.02296167	0.01649561	-0.2629279
183	1	596.4196	592.899	3.520659	12.44385	0.01117558	-0.02715528	0.01235037	0.9719081	0.8601436	1	0.0166146	62.02338	0.5148387	0.01234062	-18.77876
184	0	597.7097	593.941	3.768651	23.91487	0.007931896	-0.01908591	0.01541448	0.9207724	0.8040327	1	0.01563752	87.38732	-0.1190481	0.01531772	1.142661
185	1	596.9404	592.3008	4.639654	11.49294	0.01163732	-0.02821897	0.01194214	0.9757628	0.8656656	1	0.0166718	59.56246	-0.1543104	0.01193512	5.048085
186	0	597.8791	594.0653	3.813782	21.55551	0.008390754	-0.02922958	0.01435054	0.931581	0.8144519	1	0.01551849	82.60845	0.2419237	0.01428336	-3.721204
187	1	596.9647	592.2924	4.672323	12.82341	0.01100538	-0.04767131	0.01189096	0.9703374	0.8579936	1	0.01617804	62.98257	0.06592409	0.01188049	-3.763666
188	0	597.5313	593.6327	3.898595	23.78474	0.007955542	-0.006924943	0.01479707	0.921369	0.8045966	1	0.01534397	87.12759	0.09814769	0.01470558	-1.238127
189	1	594.7223	591.2677	3.454664	11.70912	0.01152756	-0.03594401	0.01104718	0.9748974	0.8643923	1	0.01595914	60.12957	0.6080893	0.01104022	-25.04796
190	0	596.7609	593.1242	3.636713	17.28489	0.009432151	-0.03877467	0.01477463	0.9509535	0.8345607	1	0.0166947	73.48771	0.2666184	0.01473909	-5.959987
191	1	597.274	593.4103	3.86372	16.74598	0.009589541	-0.006723646	0.01410913	0.95336	0.8372385	1	0.01644993	72.28158	-0.2934051	0.01407844	5.853281
192	0	595.3065	591.522	3.78453	21.77344	0.008345493	-0.06528801	0.01345778	0.9305839	0.8134713	1	0.01498745	83.05647	0.3425605	0.01339293	-5.532857
193	1	593.4256	589.8794	3.54622	16.12949	0.009778691	0.01754036	0.01511238	0.9560964	0.8403472	1	0.01719182	70.88343	-0.299279	0.01508325	6.916966
194	0	597.63	594.0446	3.585366	16.87951	0.009549875	-0.01693425	0.01354517	0.9527649	0.8365716	1	0.01608445	72.5818	-0.4635785	0.01351495	8.992186
195	1	597.422	593.4588	3.963205	24.11134	0.007896531	-0.0175667	0.01449914	0.9198717	0.8031835	1	0.01513228	87.77869	-0.1756389	0.01440604	1.797099
196	0	597.1112	593.4051	3.706069	21.01743	0.008505296	-0.02191596	0.01573163	0.9340407	0.8168899	1	0.01635862	81.49595	-0.04354476	0.01566319	0.2843666
197	1	596.3641	592.5662	3.797818	27.167	0.007393025	-0.04766701	0.01508326	0.9058796	0.790295	1	0.01493392	93.7569	-0.1867428	0.01494965	1.290894
198	0	597.8597	593.9315	3.92814	23.39476	0.008027493	-0.01687915	0.01489614	0.9231568	0.8062939	1	0.01546471	86.34666	-0.07128669	0.01480818	0.6367462
199	1	594.4323	592.2517	2.180593	31.22711	0.006832485	-0.05896914	0.01739272	0.8874101	0.7739648	1	0.01541658	101.4488	-0.5767798	0.01717224	4.022309
200	0	597.9822	593.3912	4.590939	14.65472	0.01027642	-0.02931071	0.01223553	0.9625541	0.8479998	1	0.01585796	67.45027	-0.1249032	0.01221838	2.427909
201	1	595.0354	591.8426	3.192826	30.34652	0.006945342	0.02815538	0.01677111	0.8913994	0.777439	1	0.0152631	99.8003	0.2086145	0.01657331	-1.453062
202	0	595.1682	591.7914	3.376782	12.01601	0.01137673	-0.03108747	0.01123973	0.9736575	0.8626032	1	0.01599196	60.92677	-0.6690209	0.01123193	23.54783
203	1	596.4828	593.5679	2.914984	14.58719	0.01030092	-0.03531589	0.01324231	0.9628462	0.8483581	1	0.01651714	67.2898	0.6016535	0.01322403	-16.54249
204	0	596.7371	591.9279	4.809251	14.85029	0.01020636	-0.02727948	0.01153099	0.961706	0.8469662	1	0.01534206	67.91329	-0.03194775	0.01151408	0.08995817
205	1	597.0509	592.7699	4.281024	16.46073	0.009675802	0.001934746	0.01271773	0.9546284	0.8386706	1	0.01568784	71.63718	0.2077211	0.01269155	-4.32786
206	0	597.9755	593.9962	3.97937	19.34161	0.008890115	-0.01648078	0.01466243	0.941675	0.8246491	1	0.01614625	77.9683	-0.07203561	0.01461255	0.8804695
207	1	595.6821	591.8794	3.802728	22.30836	0.008237027	0.01561287	0.01374575	0.928135	0.8110808	1	0.0150482	84.15016	0.3025884	0.01367476	-3.690669
208	0	595.8338	591.3469	4.486969	13.52093	0.01071092	-0.002675372	0.01154088	0.9674099	0.8541162	1	0.01572345	64.71405	-0.3159885	0.01152862	9.297757
209	1	597.294	593.1006	4.193394	20.08922	0.008712873	0.003209261	0.01359266	0.9382752	0.8211553	1	0.01539033	79.55438	-0.1577813	0.01354088	2.450417
210	0	591.3451	587.6626	3.682568	19.6385	0.008818591	-0.002675372	0.01160733	0.9403262	0.8232551	1	0.01430806	78.60067	-0.5764456	0.011566	9.038668
211	1	597.0988	593.0909	4.007904	15.57429	0.009958111	-0.01657079	0.01416044	0.9585435	0.8431909	1	0.01679353	69.60629	-0.1973085	0.01413611	4.162384
212	0	597.4123	592.7615	4.650866	13.63973	0.01066296	-0.04134995	0.01192645	0.9669064	0.8534649	1	0.01594812	65.00513	0.08970312	0.01191338	-3.87037
213	1	590.5837	586.8224	3.761291	13.44964	0.01074	-0.09531809	0.01245058	0.9677114	0.8545083	1	0.01635355	64.53886	-0.4653127	0.0124376	10.99366
214	0	598.0124	593.8035	4.208892	18.98299	0.0089786	-0.007048671	0.01365402	0.9433016	0.8263446	1	0.01565848	77.19991	0.07724117	0.01361013	-1.409394
215	1	597.8113	593.6055	4.205773	14.94828	0.01017175	-0.02733507	0.01352014	0.96128	0.8464506	1	0.01658454	68.14434	-0.1756384	0.01349987	3.654511
216	0	597.7232	593.7396	3.983586	19.57266	0.008834322	-0.003331089	0.01453401	0.9406255	0.8235635	1	0.01602486	78.46071	-0.1142335	0.01448277	1.753613
217	1	596.5874	592.8361	3.751286	15.55944	0.009963033	-0.05014622	0.01238988	0.9586086	0.8432675	1	0.01571246	69.57191	-0.5021656	0.01236865	10.41846
218	0	593.4711	590.5796	2.891519	24.70638	0.00779181	0.046187	0.01606443	0.917144	0.8006275	1	0.0158222	88.95843	-0.4380462	0.01595415	5.406231
219	1	593.9187	590.9123	3.006362	19.23528	0.008916106	0.01435668	0.01264784	0.9421576	0.8251504	1	0.01501796	77.74102	-0.6638891	0.01260552	11.06186
220	0	596.5319	593.1265	3.405335	28.65309	0.007175371	-0.001304599	0.01636103	0.8990982	0.7842222	1	0.01532296	96.60088	-0.2272277	0.01619446	2.011811
221	1	598.1121	593.9298	4.182363	17.82117	0.009282314	-0.01779065	0.01320905	0.9485473	0.8319309	1	0.01565954	74.67396	0.2007606	0.01317408	-4.04685
222	0	595.4236	592.5122	2.911377	25.11695	0.007721559	-0.0258636	0.01723981	0.9152624	0.7988775	1	0.01631675	89.76777	-0.361819	0.01711602	3.602838
223	1	596.2851	591.6861	4.599034	11.28849	0.01174394	-0.01323341	0.01208676	0.9765749	0.86688	1	0.0168491	59.02171	0.09800174	0.01208013	-4.650552
224	0	597.1227	593.6173	3.50542	18.41631	0.009123349	-0.0115253	0.01316227	0.9458652	0.829051	1	0.01549735	75.97508	0.4628993	0.01312369	-8.300865
225	1	597.4106	593.1441	4.266513	17.56413	0.009353321	-0.007622448	0.01275609	0.9497019	0.8331872	1	0.01544744	74.10707	0.2173795	0.01272382	-4.255992
226	0	597.1937	592.8199	4.373873	19.88572	0.008760187	-0.01694676	0.01294788	0.9392017	0.822101	1	0.0150616	79.1247	-0.1667925	0.01290002	2.297845
227	1	593.2897	588.8871	4.402552	15.58607	0.009954207	0.03236345	0.01234736	0.9584917	0.8431301	1	0.01567853	69.63359	0.1499289	0.01232609	-2.682407
228	0	594.1949	590.8032	3.39175	10.95065	0.01192645	-0.01017635	0.01254497	0.9779025	0.8689093	1	0.01729838	58.11848	-0.5864477	0.01253884	25.49211
229	1	597.0507	594.0606	2.99011	22.30835	0.00823703	-0.02072918	0.0146488	0.928135	0.8110809	1	0.01553465	84.15014	0.4987487	0.01457315	-6.729778
230	0	593.9534	589.4956	4.457797	9.93488	0.01252897	-0.01336078	0.01073862	0.9817736	0.875194	1	0.01640389	55.32355	-0.4129411	0.01073505	21.51025
231	1	595.7502	592.8988	2.851478	27.82937	0.007294057	-0.04639333	0.01701223	0.9028545	0.7875737	1	0.01575361	95.02904	-0.4086415	0.01685168	3.320281
232	0	596.4788	592.6112	3.867605	12.39861	0.01119637	-0.02790655	0.01173145	0.9720942	0.8604018	1	0.016208	61.90819	-0.5201319	0.01172232	17.11868
233	1	594.149	591.6677	2.481313	19.20589	0.008923328	0.02688322	0.01451577	0.942291	0.8252892	1	0.01609528	77.6781	-0.6640442	0.01446743	11.30856
234	0	596.6036	592.1037	4.499949	15.76605	0.009895119	-0.02790655	0.01174875	0.9577003	0.8422038	1	0.0152483	70.0494	-0.2912045	0.01172773	5.933373
235	1	596.7008	593.2097	3.491155	13.80303	0.01059801	-0.0172626	0.01306479	0.9662121	0.8525737	1	0.01664096	65.40351	-0.5271653	0.01304988	14.56414
236	0	598.1729	593.6443	4.528589	14.96487	0.01016592	-0.03571901	0.01260086	0.9612078	0.8463635	1	0.01600621	68.1834	-0.0281371	0.0125819	-0.2235866
237	1	598.096	593.616	4.479959	16.26133	0.009737381	-0.02806896	0.01257647	0.9555128	0.8396781	1	0.01565004	71.18415	-0.1540209	0.01255158	2.677175
238	0	598.1005	594.2181	3.882399	19.51646	0.008847805	-0.02462934	0.01397553	0.9408809	0.8238271	1	0.01572595	78.34114	-0.309455	0.01392669	4.508371
239	1	595.9102	591.4045	4.505676	11.59958	0.0115828	-0.04923434	0.01261436	0.9753367	0.8650361	1	0.01709442	59.84281	-0.06606259	0.01260669	0.6162584
240	0	597.6081	593.015	4.593139	13.44287	0.01074277	-0.01399275	0.01229768	0.96774	0.8545456	1	0.01625491	64.52219	-0.08171593	0.01228488	2.017576
241	1	597.4521	592.9332	4.518924	16.48475	0.009668455	-0.05081615	0.01260324	0.9545218	0.8385496	1	0.01561114	71.69162	-0.01762097	0.01257718	-0.7475345
242	0	598.1013	594.1694	3.93199	20.95629	0.008518571	-0.02832451	0.01473903	0.93432	0.8171685	1	0.01584648	81.36895	0.07853708	0.01467544	-1.548467
243	1	596.9218	593.2735	3.648235	26.53244	0.007490984	-0.01369985	0.01519375	0.9087811	0.792925	1	0.01508749	92.53085	0.2162263	0.01506732	-2.304371
244	0	595.3805	591.2646	4.115973	11.6223	0.01157128	-0.05101738	0.01265465	0.9752458	0.8649023	1	0.01711318	59.90239	0.2966529	0.0126469	-13.74823
245	1	597.93	594.2322	3.697824	19.80776	0.008778493	-0.02293198	0.01434923	0.9395564	0.8224643	1	0.01587228	78.9597	0.2937678	0.01429681	-4.945827
246	0	592.6672	589.2292	3.438002	8.942656	0.01321215	-0.03876828	0.01151589	0.9853493	0.8816336	1	0.01744418	52.46284	0.5844807	0.01151342	-41.95598
247	1	598.1427	593.5904	4.552225	14.40253	0.01036878	-0.02823866	0.01246254	0.9636434	0.8493416	1	0.01607615	66.84947	0.03397673	0.01244607	-1.677277
248	0	596.8417	592.5619	4.279761	12.84053	0.01099788	-0.03876828	0.01307705	0.9702662	0.8578973	1	0.01695994	63.02554	0.1529075	0.01306549	-6.29349
249	1	596.1408	592.0495	4.09131	13.7375	0.01062394	0.002313338	0.01309905	0.966491	0.8529308	1	0.01668314	65.2439	0.2524567	0.01308435	-7.212507
250	0	597.8317	593.271	4.560628	13.85377	0.01057806	-0.03325749	0.0121746	0.965996	0.8522978	1	0.0160489	65.52689	0.1202237	0.01216052	-4.393393
251	1	594.9454	591.2092	3.736257	22.31405	0.008235893	-0.08623487	0.01490727	0.9281089	0.8110555	1	0.01567002	84.16175	0.150892	0.01483023	-3.147526
252	0	597.4958	593.3026	4.193194	19.98018	0.008738139	-0.05134276	0.0136319	0.9387717	0.8216615	1	0.01543486	79.32434	-0.1548756	0.01358079	1.536056
253	1	595.058	591.468	3.590012	15.24311	0.01006956	-0.05665282	0.0118587	0.9599944	0.8449081	1	0.01545392	68.83588	0.525615	0.01183972	-14.02903
254	0	596.4107	592.2994	4.111306	20.28688	0.008667554	-0.000568204	0.01304102	0.9373746	0.8202404	1	0.01503554	79.97033	0.2576839	0.01298988	-3.866072
255	1	597.1967	593.0607	4.135995	23.80495	0.007951859	-0.0138824	0.01413963	0.9212763	0.804509	1	0.01499575	87.16794	-0.04031136	0.014052	0.2954067
256	0	596.2631	592.8604	3.402745	30.11152	0.006976211	-0.04532623	0.01693986	0.8924657	0.7783721	1	0.01537374	99.3587	0.02450278	0.01674397	-0.6248623
257	1	595.8516	592.6284	3.223274	14.78576	0.01022933	0.002492444	0.01307364	0.9619861	0.8473066	1	0.01635448	67.76078	-0.59131	0.01305474	15.02937
258	0	597.9208	594.0076	3.913158	19.77675	0.008785804	-0.02842234	0.01484968	0.9396975	0.822609	1	0.01615341	78.89399	-0.1132991	0.01479568	1.294218
259	1	595.7706	592.0127	3.757976	16.51295	0.009659852	0.0154338	0.01311517	0.9543965	0.8384077	1	0.01591795	71.75547	-0.4316866	0.01308789	9.372839
260	0	597.8656	593.9105	3.95506	23.20668	0.008062789	-0.01508334	0.01480616	0.9240189	0.8071163	1	0.01545179	85.96866	-0.05448953	0.01472068	0.4641418
261	1	595.1252	590.913	4.212141	14.8841	0.01019438	0.02031323	0.01316307	0.9615591	0.8467881	1	0.01638227	67.99309	-0.2066913	0.01314362	5.69859
262	0	596.3937	591.6689	4.724789	13.9102	0.01055599	-0.001558748	0.01174593	0.9657552	0.8519914	1	0.01574737	65.66389	-0.08638958	0.01173216	2.3908
263	1	597.4705	593.8424	3.628132	21.70322	0.008360008	-0.02126833	0.01546284	0.9309052	0.8137869	1	0.01607915	82.91226	-0.2315647	0.01538902	2.812029
264	0	596.7909	593.244	3.5469	18.45092	0.009114328	0.001592581	0.01334985	0.9457089	0.8288848	1	0.01559968	76.05028	-0.4871123	0.0133105	8.514451
265	1	596.4695	593.5863	2.883144	25.70596	0.007623496	-0.02126833	0.01632362	0.9125642	0.7963857	1	0.01577612	90.92248	-0.4591814	0.01619882	4.549214
266	0	595.8769	592.1734	3.703509	28.64423	0.007176624	0.01016836	0.01543832	0.8991386	0.7842581	1	0.0148859	96.58402	-0.1716381	0.01528126	1.630899
267	1	596.1264	592.4671	3.659311	31.13057	0.006844647	-0.02380643	0.0160444	0.887847	0.774344	1	0.01482014	101.2685	-0.005803691	0.01584259	-0.1663231
268	0	597.1493	593.6989	3.450352	21.44292	0.008414387	-0.004347201	0.01517712	0.9320959	0.81496	1	0.01598163	82.37643	0.3016981	0.01510714	-4.205324
269	1	598.2703	593.9372	4.333081	18.72407	0.009043967	-0.03162776	0.01336197	0.944474	0.827577	1	0.0155464	76.64194	-0.04818828	0.01332077	0.2500596
270	0	593.4374	593.4237	0.01371103	14.81895	0.01021749	-0.02778843	0.01364399	0.9618421	0.8471315	1	0.01669774	67.83925	-1.104937	0.01362412	27.12377
271	1	595.9129	592.0049	3.907961	27.40804	0.007356632	-0.05023713	0.01483653	0.9047783	0.789302	1	0.01477477	94.22072	-0.1403671	0.01470201	0.8061601
272	0	594.7172	590.2175	4.499733	11.81496	0.01147489	-0.06581751	0.01226198	0.9744712	0.8637729	1	0.01677527	60.40555	-0.1766755	0.01225399	4.165796
273	1	593.8994	589.9995	3.899954	25.13061	0.00771925	0.03884089	0.01430165	0.9151999	0.7988195	1	0.01485921	89.79463	-0.1944765	0.01419881	2.556904
274	0	598.0288	593.773	4.255813	15.81454	0.009879363	-0.01382381	0.0134028	0.9574867	0.841955	1	0.01627336	70.16112	0.09996811	0.01337857	-2.576651
275	1	596.3613	593.3673	2.993937	22.71722	0.008156537	-0.01204779	0.01604733	0.926262	0.8092688	1	0.01617966	84.98057	0.3880576	0.01596008	-5.037983
276	0	595.673	591.1866	4.486438	10.8623	0.01197555	-0.02385004	0.01261797	0.9782466	0.8694448	1	0.01738431	57.88019	0.06904953	0.012612	-4.201526
277	1	596.3541	591.8944	4.459754	17.28878	0.009431041	0.01167056	0.0127026	0.9509361	0.8345415	1	0.01547894	73.49636	0.03243497	0.01267202	-0.3907768
278	0	597.5613	592.9084	4.652935	14.05286	0.01050077	-0.03835345	0.01196119	0.9651454	0.8512194	1	0.0158494	66.00919	0.07881687	0.01194666	-3.282871
279	1	596.8879	592.6087	4.279187	15.98032	0.009826018	-0.03821235	0.01204545	0.9567556	0.841107	1	0.01538563	70.54202	0.3020449	0.01202293	-7.566185
280	0	597.5396	594.0845	3.455077	18.24441	0.009168507	-0.02100369	0.01343682	0.946641	0.8298788	1	0.01569685	75.60088	-0.5121355	0.01339856	8.69216
281	1	597.4823	593.9474	3.534872	19.63959	0.008818332	-0.02953976	0.01488461	0.9403213	0.82325	1	0.01620231	78.60298	0.3020449	0.01483159	-5.254117
282	0	596.934	593.4195	3.514412	19.44464	0.008865119	0.004592882	0.01429384	0.9412072	0.8241643	1	0.01591959	78.18814	-0.4156318	0.01424443	6.731915
283	1	595.5485	594.0093	1.539131	16.35139	0.009709434	-0.02953976	0.01366539	0.9551136	0.8392224	1	0.01629007	71.38904	0.8346123	0.01363786	-18.41737
284	0	597.2918	593.3672	3.924581	15.09447	0.01012072	-0.009404237	0.01268823	0.9606433	0.8456841	1	0.01602586	68.48791	-0.4243122	0.01266857	10.11793
285	1	597.2772	593.2115	4.065689	16.35942	0.009706955	-0.01230224	0.01431613	0.955078	0.8391819	1	0.01667129	71.40727	0.0101265	0.01428724	-0.4891555
286	0	596.439	592.7796	3.659381	20.76094	0.008561351	-0.05608395	0.01360106	0.935212	0.8180608	1	0.01526063	80.96236	0.3774707	0.01354397	-6.31443
287	1	596.5203	592.8428	3.677518	20.52244	0.008614352	-0.04509763	0.01580026	0.9363004	0.8191548	1	0.01649903	80.46423	0.002270234	0.01573615	-0.7413433
288	0	595.2146	593.3308	1.883733	16.84058	0.009561394	-0.002017361	0.01396989	0.9529385	0.8367658	1	0.01634452	72.49437	-0.8160436	0.01393895	16.48102
289	1	596.0877	591.9048	4.182911	17.43741	0.009388871	-0.07361356	0.01368851	0.9502703	0.8338093	1	0.01603245	73.82647	-0.08807088	0.01365466	0.202647
290	0	597.2998	594.127	3.172796	17.02737	0.009506476	-0.02207868	0.01338555	0.952105	0.8358358	1	0.01595302	72.91316	-0.5890583	0.01335484	11.24892
291	1	597.429	593.4476	3.981381	23.35514	0.008034895	-0.04617494	0.01459229	0.9233384	0.8064669	1	0.01531323	86.26711	0.06200539	0.01450654	-1.349135
292	0	598.1087	593.8935	4.215129	16.75242	0.009587618	-0.0290241	0.01290594	0.9533313	0.8372063	1	0.01573132	72.29608	0.2277845	0.01287783	-5.275019
293	1	593.7475	593.9574	-0.2099322	22.87227	0.008126539	-0.03361589	0.01530661	0.9255515	0.808585	1	0.01577275	85.29426	-1.07872	0.01522177	12.95923
294	0	595.3472	591.9908	3.356355	23.71528	0.007968237	-0.0526348	0.01694983	0.9216874	0.8048981	1	0.01643534	86.98878	0.04812383	0.01684588	-1.238497
295	1	597.5758	593.9242	3.651581	21.82465	0.008334949	-0.03398494	0.01429475	0.9303496	0.8132415	1	0.01543671	83.16154	0.3204864	0.01422541	-4.768804
296	0	597.526	593.3897	4.136294	14.29083	0.01041043	-0.03830766	0.01240236	0.9641243	0.8499392	1	0.01606947	66.58199	0.3210075	0.0123864	-9.694539
297	1	591.1613	587.4419	3.719405	15.16185	0.01009744	-0.1000746	0.01337599	0.9603493	0.8453319	1	0.01643553	68.64583	-0.391486	0.01335496	6.957977
298	0	595.6557	591.1489	4.506838	17.59744	0.009344034	-0.05597662	0.0121315	0.9495524	0.8330239	1	0.01505703	74.18072	-0.2173246	0.01210062	2.981003
299	1	598.0655	593.8841	4.181345	17.08836	0.009488728	-0.04023853	0.01390999	0.9518325	0.8355331	1	0.01624734	73.04954	-0.03984775	0.01387771	-0.04796079
300	0	597.0847	593.1843	3.90038	13.086	0.01089186	-0.03331809	0.01238326	0.9692413	0.856523	1	0.01642417	63.639	0.4056632	0.01237154	-13.86612
301	1	597.1174	593.2629	3.854432	14.56976	0.01030727	-0.04641041	0.01268951	0.9629216	0.8484507	1	0.0161737	67.24835	0.3926911	0.01267207	-11.44982
302	0	598.2755	594.0152	4.26026	18.27851	0.0091595	-0.01344239	0.01356686	0.9464872	0.8297143	1	0.01576487	75.67522	0.03722014	0.01352801	-0.9095162
