Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
11557	1	358.5602	354.5365	4.023656	8.517269	0.01354042	-0.02748761	0.01405451	0.9868087	0.8844985	1	0.01950918	51.19095	0.01405206	-2.083765
11558	0	358.1865	355.384	2.802463	13.79371	0.01060169	-0.06128656	0.01852283	0.9662518	0.8526245	1	0.01981784	65.38084	0.01850174	-1.815997
11559	1	357.6512	354.2798	3.371387	7.968822	0.01400136	-0.03663043	0.01644778	0.9886159	0.888296	1	0.02146119	49.50569	0.01644565	-3.217678
11560	0	355.3823	352.6815	2.700806	9.790979	0.01262168	-0.05426326	0.01891393	0.9823058	0.8761083	1	0.02185065	54.91719	0.01890801	-3.06673
11561	1	359.2884	355.9285	3.359862	13.24401	0.01082513	-0.02806976	0.01651668	0.9685782	0.8556445	1	0.01891006	64.03132	0.01650037	-0.8933197
11562	0	356.5365	353.4523	3.084172	8.569398	0.0134989	-0.03109379	0.01751585	0.9866324	0.8841438	1	0.02174603	51.3484	0.01751272	-2.326064
11563	1	358.1642	354.9713	3.192901	16.7599	0.009585383	-0.05481304	0.01711643	0.953298	0.8371688	1	0.0181145	72.31293	0.0170791	-1.173676
11564	0	356.4256	352.1031	4.322553	5.534273	0.0168098	-0.04268739	0.01293209	0.995361	0.9069485	1	0.02085118	41.23471	0.01293182	-9.201804
11565	1	359.393	355.8309	3.562052	10.80128	0.0120098	-0.02704839	0.01575806	0.9784835	0.8698158	1	0.01945514	57.71511	0.01575076	-1.257098
11566	0	359.4076	355.7319	3.675656	10.21355	0.01235494	-0.05559257	0.01529286	0.980731	0.8734409	1	0.01943926	56.10283	0.01528718	-2.885076
11567	1	359.3663	355.6735	3.692797	10.38691	0.01225016	-0.05595539	0.01522925	0.9800747	0.8723617	1	0.01931635	56.5827	0.01522321	-2.808254
11568	0	358.2361	354.2329	4.003136	9.709218	0.01267525	-0.06213626	0.01405944	0.9826063	0.8766307	1	0.01887893	54.68507	0.01405518	-3.572333
11569	1	356.2613	352.5498	3.711524	16.08211	0.009793655	-0.0361175	0.01523987	0.9563059	0.8405882	1	0.01727739	70.77512	0.01521078	-0.8265987
11570	0	358.5497	354.903	3.646736	8.215652	0.01378827	-0.06042721	0.01536896	0.9878134	0.8865718	1	0.02058696	50.27077	0.01536668	-4.958511
11571	1	359.3748	356.0205	3.35424	10.55125	0.01215318	-0.04893891	0.01650005	0.9794473	0.8713464	1	0.02002639	57.03423	0.01649308	-2.381143
11572	0	358.2419	354.1362	4.105654	8.02258	0.01395413	-0.0585967	0.01369292	0.9884427	0.8879183	1	0.01954854	49.67327	0.01369109	-5.070096
11573	1	358.7041	355.5155	3.188514	16.02534	0.00981167	-0.04534032	0.01715627	0.9565568	0.8408774	1	0.01834839	70.64518	0.01712389	-1.043668
11574	0	354.9751	350.5568	4.418259	4.95154	0.01777241	-0.0362752	0.01258193	0.9965897	0.9119876	1	0.02114764	39.00131	0.01258179	-10.6369
11575	1	357.2401	353.3885	3.851532	13.24994	0.01082265	-0.05763784	0.01465376	0.9685533	0.8556117	1	0.01780969	64.04598	0.01463927	-1.832871
11576	0	357.5444	353.4549	4.089512	10.98133	0.01190954	-0.03164593	0.01382484	0.9777827	0.8687238	1	0.01814649	58.20101	0.01381802	-1.424382
11577	1	358.4676	354.6042	3.863407	9.973758	0.01250426	-0.06592879	0.01455256	0.9816291	0.874948	1	0.01907716	55.43287	0.01454765	-3.588763
11578	0	357.3929	353.24	4.152945	8.234138	0.0137727	-0.0665539	0.01347843	0.9877526	0.8864437	1	0.01926833	50.32763	0.01347641	-5.434128
11579	1	357.6747	353.5784	4.096287	10.05659	0.01245209	-0.02363644	0.01378998	0.9813201	0.8744255	1	0.01853181	55.66514	0.01378516	-1.265344
11580	0	358.4355	354.3317	4.103781	9.56352	0.01277239	-0.03946852	0.01376164	0.983138	0.8775667	1	0.01874935	54.26919	0.01375772	-2.340681
11581	1	358.4012	355.6468	2.7544	14.55559	0.01031245	-0.05114017	0.01875186	0.9629828	0.848526	1	0.01966609	67.21463	0.01872616	-1.381525
11582	0	357.2367	353.0159	4.220833	6.567923	0.01542804	-0.05890713	0.01326104	0.9927849	0.8986177	1	0.02022829	44.92775	0.01326035	-8.164372
11583	1	359.2776	355.4959	3.781692	8.390058	0.01364335	-0.04233235	0.01493413	0.9872356	0.8853686	1	0.02018671	50.80477	0.0149317	-3.316441
11584	0	358.7843	355.2445	3.539824	8.444278	0.0135992	-0.05193576	0.0157976	0.9870542	0.884997	1	0.02072847	50.96971	0.01579495	-4.011783
11585	1	351.982	347.8605	4.121519	6.161873	0.0159294	0.003106878	0.01358105	0.9938533	0.9018073	1	0.02080087	43.51369	0.01358053	0.5054513
11586	0	358.9611	355.9251	3.035992	13.2012	0.0108431	-0.02696033	0.01771706	0.9687581	0.8558821	1	0.01960142	63.92521	0.01769977	-0.8629542
11587	1	354.4064	351.8551	2.551295	11.99539	0.01138668	-0.0918842	0.01922018	0.9737412	0.8627227	1	0.02092148	60.8735	0.01920693	-3.499172
11588	0	359.2462	355.624	3.622188	12.45659	0.01116975	-0.0370696	0.01554518	0.9718557	0.860071	1	0.01863522	62.05576	0.01553287	-1.317125
11589	1	359.0291	355.9415	3.087636	11.79596	0.0114843	-0.0415471	0.01751094	0.9745479	0.8638839	1	0.02005497	60.35608	0.0174996	-1.632362
11590	0	358.5734	355.4771	3.09632	11.81564	0.01147455	-0.02032672	0.01747477	0.9744685	0.8637689	1	0.02002574	60.40733	0.01746338	-0.7961418
11591	1	358.8417	355.306	3.535685	11.4126	0.01167888	-0.01609078	0.01583845	0.9760827	0.8661416	1	0.0192341	59.35049	0.01582938	-0.6727675
11592	0	358.8821	355.806	3.076075	15.84962	0.009868008	-0.04470875	0.01757454	0.9573321	0.8417752	1	0.01862395	70.24185	0.01754254	-1.047831
11593	1	359.6081	356.096	3.512125	10.46129	0.01220599	-0.03668354	0.01594037	0.9797913	0.8719012	1	0.01972652	56.78748	0.01593386	-1.815237
11594	0	359.2384	355.85	3.388364	13.74115	0.01062249	-0.04639284	0.0163981	0.9664755	0.8529109	1	0.01866487	65.2528	0.01637967	-1.383848
11595	1	357.7076	354.0385	3.669094	7.400759	0.01453125	-0.06327746	0.01526886	0.9903897	0.8923653	1	0.02106541	47.70044	0.01526745	-6.584304
11596	0	359.0724	355.5261	3.546309	8.711213	0.01338782	-0.04166875	0.01580077	0.9861492	0.883184	1	0.0205688	51.77447	0.01579774	-3.00841
11597	1	359.2715	356.0896	3.181904	14.23555	0.01043122	-0.04347367	0.01717187	0.9643619	0.8502357	1	0.01892742	66.44928	0.01715006	-1.219865
11598	0	358.8456	354.9301	3.915581	9.555922	0.01277751	-0.02637586	0.0144544	0.9831656	0.8776157	1	0.01921933	54.24742	0.01445031	-1.566786
11599	1	357.425	353.4262	3.998797	10.31667	0.0122923	-0.0693825	0.01403636	0.9803413	0.8727979	1	0.01857629	56.38871	0.01403094	-3.529352
11600	0	359.4171	355.6958	3.72129	10.13674	0.0124022	-0.03079828	0.01517214	0.9810199	0.8739218	1	0.01939938	55.88904	0.01516668	-1.622661
11601	1	359.3612	356.1657	3.19552	13.7541	0.01061736	-0.04267282	0.01711973	0.9664204	0.8528403	1	0.01906653	65.28435	0.01710043	-1.270797
11602	0	358.8167	354.7717	4.04497	9.145078	0.01306394	-0.03638005	0.01397902	0.9846385	0.8802933	1	0.01911131	53.05804	0.01397572	-2.368256
11603	1	358.5707	354.5061	4.064584	8.263028	0.01374846	-0.03067765	0.01390478	0.9876573	0.8862438	1	0.01955348	50.41636	0.01390266	-2.485498
11604	0	357.5303	353.7395	3.79074	6.501684	0.01550663	-0.05094311	0.01487105	0.9929638	0.8991313	1	0.02147556	44.70006	0.01487031	-7.24019
11605	1	358.6153	355.0799	3.535396	12.43682	0.01117881	-0.0142079	0.01583935	0.971937	0.8601837	1	0.01881834	62.00548	0.01582687	-0.5062867
11606	0	358.3425	354.2323	4.110201	9.020862	0.01315431	-0.0307525	0.01374037	0.9850759	0.8811141	1	0.0190129	52.69354	0.01373731	-2.060587
11607	1	359.1928	355.9824	3.21038	14.60521	0.01029437	-0.03759717	0.01707731	0.9627683	0.8482624	1	0.018751	67.33267	0.01705364	-1.009816
11608	0	359.5661	356.1492	3.416881	11.84589	0.01145963	-0.04982321	0.01627276	0.9743464	0.8635924	1	0.01931217	60.48598	0.01626205	-1.942154
11609	1	358.6361	354.5701	4.066006	9.374451	0.01290174	-0.04950786	0.01387833	0.983821	0.8787915	1	0.01892378	53.72507	0.0138747	-3.060011
11610	0	359.163	356.018	3.144942	13.71407	0.01063325	-0.05378086	0.01727626	0.9665906	0.8530586	1	0.01916783	65.18675	0.01725698	-1.609754
11611	1	359.0291	355.98	3.049113	12.3022	0.01124104	-0.03890574	0.01766091	0.9724898	0.8609536	1	0.01992622	61.66217	0.01764755	-1.414231
11612	0	358.9148	355.2642	3.650574	8.689803	0.01340442	-0.05896107	0.01536382	0.9862225	0.8833284	1	0.02029497	51.71036	0.0153609	-4.27953
11613	1	359.4119	355.7808	3.631147	9.350352	0.01291851	-0.03457014	0.01549918	0.9839075	0.8789484	1	0.02001131	53.65535	0.01549517	-2.148212
11614	0	359.1425	355.9236	3.218917	12.42696	0.01118333	-0.02404302	0.0170293	0.9719776	0.8602399	1	0.01951636	61.9804	0.01701593	-0.8579923
11615	1	354.8826	351.9727	2.909825	8.11494	0.01387406	-0.04717193	0.01814423	0.9881431	0.8872723	1	0.02243809	49.95995	0.01814167	-3.978425
11616	0	359.076	355.9512	3.124804	14.21331	0.01043962	-0.05419088	0.01735282	0.9644574	0.8503552	1	0.01903454	66.39582	0.01733089	-1.524676
11617	1	359.1232	355.8208	3.302406	10.26356	0.01232445	-0.0363992	0.01671302	0.9805423	0.8731287	1	0.02029673	56.24163	0.01670669	-1.870679
11618	0	357.1713	353.2357	3.93558	13.09257	0.01088906	-0.03782962	0.01439739	0.9692138	0.8564864	1	0.01770729	63.65537	0.01438374	-1.228784
11619	1	357.8202	354.4387	3.381473	9.423345	0.01286793	-0.07322994	0.01627377	0.9836452	0.8784736	1	0.02046508	53.86627	0.01626942	-4.477574
11620	0	358.7271	355.1352	3.591877	8.057886	0.01392336	-0.04230313	0.01562938	0.9883285	0.8876709	1	0.02086209	49.78304	0.01562725	-3.624466
11621	1	359.4237	355.5626	3.861102	9.49269	0.0128204	-0.04330431	0.01464582	0.9833948	0.8780241	1	0.01937862	54.06594	0.01464179	-2.607883
11622	0	357.9649	353.8891	4.075746	10.73975	0.01204463	-0.0396823	0.01386938	0.9787217	0.8701909	1	0.01827849	57.54822	0.0138631	-1.864916
11623	1	357.258	353.1061	4.151855	10.65964	0.01209042	-0.03145059	0.0135942	0.9790308	0.8706808	1	0.01813061	57.3303	0.01358822	-1.499848
11624	0	359.0292	355.8806	3.148637	12.78145	0.01102384	-0.02314147	0.01729078	0.9705119	0.8582299	1	0.01952489	62.87713	0.01727574	-0.7847735
11625	1	358.6491	354.5804	4.068764	7.488497	0.01444553	-0.03974513	0.01388119	0.9901227	0.8917272	1	0.02002604	47.98351	0.01387984	-4.023872
11626	0	358.1076	354.1193	3.988304	11.01559	0.01189073	-0.02802247	0.0141953	0.9776487	0.868517	1	0.01837349	58.29306	0.01418821	-1.25373
11627	1	359.6735	356.0683	3.605163	10.3608	0.01226578	-0.03974513	0.01559459	0.9801739	0.8725237	1	0.01955913	56.51066	0.01558846	-2.004686
11628	0	358.7025	354.6425	4.060039	8.109285	0.01387892	-0.0339617	0.01392066	0.9881615	0.8873117	1	0.01965725	49.94244	0.01391871	-2.868746
11629	1	358.3747	354.2298	4.144934	9.112301	0.01308761	-0.04450671	0.01359991	0.9847542	0.8805093	1	0.01886745	52.96209	0.01359675	-2.919285
11630	0	357.9159	354.6493	3.26659	8.688433	0.01340548	-0.05079172	0.01680974	0.9862272	0.8833377	1	0.02122935	51.70625	0.01680655	-3.687836
11631	1	359.0565	355.6632	3.393286	9.441605	0.01285536	-0.04613508	0.01635833	0.9835794	0.8783551	1	0.02050816	53.91891	0.01635392	-2.809579
11632	0	359.231	355.6813	3.549658	9.160454	0.01305288	-0.03530747	0.01579742	0.9845841	0.880192	1	0.02030773	53.103	0.01579367	-2.290322
11633	1	357.3639	354.034	3.329871	12.94644	0.01095178	-0.08519605	0.01638515	0.9698248	0.8573029	1	0.01894447	63.29085	0.01637023	-2.82338
11634	0	359.5879	356.0054	3.5825	11.63412	0.0115653	-0.04313645	0.01567849	0.9751984	0.8648328	1	0.01904345	59.93336	0.01566885	-1.739262
11635	1	357.3818	354.9873	2.39449	18.44266	0.009116478	-0.01738485	0.02016762	0.9457462	0.8289244	1	0.0191759	76.03235	0.02010826	-0.3204354
11636	0	356.974	352.7323	4.241753	6.058398	0.01606512	-0.05498851	0.01319802	0.9941142	0.9026365	1	0.02059261	43.14609	0.01319756	-9.342596
11637	1	357.1257	354.8799	2.245777	20.56144	0.008605626	-0.02809054	0.02078292	0.9361225	0.8189756	1	0.01891296	80.54582	0.02069812	-0.4397565
11638	0	354.7301	350.613	4.117069	4.673278	0.01829422	-0.04310374	0.01368298	0.9971136	0.9144977	1	0.02237496	37.88886	0.01368287	-14.93341
11639	1	357.8328	354.9687	2.864085	19.4009	0.008875709	-0.02970628	0.01841428	0.9414058	0.82437	1	0.01807981	78.09486	0.01835106	-0.5069834
11640	0	359.5394	356.1983	3.341064	12.76892	0.01102936	-0.04267043	0.016575	0.970564	0.8583005	1	0.01912128	62.84562	0.01656064	-1.449599
11641	1	357.5412	354.4195	3.121642	17.87625	0.009267287	-0.06175095	0.01735964	0.9482995	0.8316627	1	0.01793749	74.79505	0.01731324	-1.194398
11642	0	359.3446	356.1312	3.2134	13.75576	0.0106167	-0.03476686	0.01706252	0.9664133	0.8528312	1	0.01903405	65.28841	0.01704328	-1.035139
11643	1	359.5701	355.8633	3.706766	9.805478	0.01261225	-0.04879164	0.0152002	0.9822524	0.8760159	1	0.01958105	54.95826	0.01519541	-2.749196
11644	0	359.1755	355.8946	3.28088	10.47227	0.01219951	-0.03869632	0.01679142	0.9797494	0.8718334	1	0.0202409	56.81764	0.01678453	-1.910875
11645	1	357.358	354.368	2.990063	10.49584	0.01218563	-0.01924585	0.01786144	0.9796594	0.8716879	1	0.02086398	56.88235	0.01785405	-0.946179
11646	0	358.594	355.2895	3.304478	9.728874	0.01266231	-0.05956092	0.01663959	0.9825342	0.8765049	1	0.02052782	54.74096	0.01663451	-3.410137
11647	1	359.0511	355.348	3.703174	8.314857	0.01370528	-0.05210899	0.01519657	0.9874858	0.8858859	1	0.02040947	50.57518	0.01519419	-4.164
11648	0	359.1603	355.4547	3.70559	11.9397	0.0114137	-0.03408845	0.01523799	0.973967	0.8630461	1	0.01865057	60.72938	0.01522766	-1.309432
11649	1	359.3187	355.9751	3.343522	11.91445	0.01142601	-0.02584592	0.01656767	0.9740692	0.8631929	1	0.01945777	60.66396	0.01655653	-0.9967277
11650	0	359.3204	355.7366	3.583776	10.30303	0.01230054	-0.05864321	0.01561766	0.980393	0.8728828	1	0.0196013	56.35097	0.01561165	-2.990925
11651	1	359.0948	355.36	3.734792	9.212991	0.0130153	-0.02647548	0.0151161	0.9843977	0.8798468	1	0.01983635	53.25635	0.01511242	-1.6969
11652	0	358.6988	355.7618	2.937049	16.33503	0.009714496	-0.04885194	0.01808713	0.9551862	0.8393051	1	0.01874606	71.35184	0.0180508	-1.090109
11653	1	359.5992	356.1402	3.458977	11.91086	0.01142777	-0.03544581	0.01614401	0.9740838	0.8632138	1	0.01920885	60.65464	0.01613316	-1.367707
11654	0	358.3183	354.8769	3.441338	9.11959	0.01308234	-0.02139444	0.01618716	0.9847285	0.8804612	1	0.02057989	52.98344	0.01618339	-1.400941
11655	1	359.398	356.0314	3.366657	12.92728	0.01096008	-0.05099764	0.01646027	0.9699048	0.8574103	1	0.01899504	63.24291	0.01644536	-1.694542
11656	0	358.3624	355.4099	2.952549	17.28395	0.009432421	-0.05277432	0.01802456	0.9509578	0.8345654	1	0.01843991	73.4856	0.01798121	-1.076099
11657	1	358.7347	355.1641	3.570584	11.01128	0.01189309	-0.06881742	0.01561448	0.9776656	0.868543	1	0.01927197	58.28148	0.01560669	-3.081231
11658	0	359.4973	356.167	3.330291	11.09929	0.01184515	-0.04426724	0.01660281	0.9773207	0.8680129	1	0.01983243	58.5174	0.01659427	-1.951875
11659	1	354.6688	352.2382	2.430576	11.01128	0.01189309	-0.04561587	0.01997247	0.9776656	0.868543	1	0.02179607	58.28148	0.0199625	-2.042404
11660	0	359.1499	355.9787	3.171177	13.87093	0.01057133	-0.05422015	0.0171782	0.9659227	0.8522045	1	0.01905762	65.5686	0.01715825	-1.591095
11661	1	359.249	355.9451	3.303856	13.69792	0.01063969	-0.05131554	0.01669589	0.9666593	0.8531468	1	0.01884882	65.14733	0.01667733	-1.539125
11662	0	357.941	354.9484	2.992663	14.58159	0.01030296	-0.0760541	0.01772249	0.9628704	0.8483878	1	0.0191099	67.27649	0.01769806	-2.048344
11663	1	358.2789	355.4674	2.811497	13.82153	0.01059072	-0.02225283	0.01855533	0.9661333	0.852473	1	0.01982495	65.44853	0.01853405	-0.6570717
11664	0	358.8186	355.4185	3.400144	9.254605	0.01298575	-0.05451693	0.016306	0.9842497	0.8795739	1	0.02057891	53.37752	0.01630196	-3.461323
11665	1	358.9048	355.7177	3.187087	11.35604	0.0117084	-0.05918939	0.01708359	0.9763073	0.8664776	1	0.02000108	59.20086	0.01707401	-2.498213
11666	0	358.5442	355.5825	2.961688	14.06574	0.01049582	-0.01675495	0.01798212	0.9650902	0.8511498	1	0.01942869	66.0403	0.0179602	-0.4799503
11667	1	357.2935	353.1952	4.098309	11.35604	0.0117084	-0.03696136	0.01379212	0.9763073	0.8664776	1	0.01797129	59.20086	0.01378438	-1.560033
11668	0	358.0807	355.0756	3.00504	18.32568	0.009147082	-0.03262068	0.0178752	0.9462743	0.8294871	1	0.01808347	75.77795	0.01782361	-0.6071714
11669	1	359.4931	355.6725	3.820585	9.685151	0.01269115	-0.04267044	0.01479642	0.9826944	0.8767848	1	0.01937955	54.61658	0.01479199	-2.465703
11670	0	359.3382	355.5464	3.791822	10.38852	0.0122492	-0.03291759	0.01491456	0.9800685	0.8723517	1	0.01911499	56.58715	0.01490863	-1.651539
11671	1	359.2036	355.4275	3.776038	9.66469	0.01270471	-0.05782099	0.01491279	0.9827693	0.876916	1	0.019466	54.55828	0.01490836	-3.35569
11672	0	359.0049	355.3634	3.641427	10.28591	0.01231089	-0.06417548	0.01537816	0.9804577	0.8729894	1	0.01945861	56.30357	0.01537228	-3.283934
11673	1	358.7518	355.4552	3.296583	14.27754	0.01041542	-0.01779513	0.01674104	0.9641814	0.8500105	1	0.01867431	66.55009	0.01671957	-0.496813
11674	0	358.0514	353.8766	4.174871	7.99536	0.01397799	-0.05668004	0.01344656	0.9885305	0.8881094	1	0.01938844	49.58848	0.01344479	-4.941802
11675	1	357.7389	354.5539	3.185019	16.5276	0.009655389	-0.06802898	0.01707696	0.9543314	0.8383339	1	0.01815955	71.78863	0.01704134	-1.489623
11676	0	358.2683	354.0856	4.182626	7.348555	0.01458298	-0.0477445	0.013446	0.9905472	0.8927468	1	0.01980317	47.53124	0.01344479	-5.050857
11677	1	357.9955	354.9791	3.016367	17.25336	0.009441166	-0.01235991	0.01778948	0.9510946	0.8347164	1	0.01832776	73.41754	0.01774694	-0.2527311
11678	0	358.8103	355.7679	3.042438	15.73158	0.009906362	-0.05156729	0.01767991	0.957852	0.8423809	1	0.01871596	69.9699	0.01764851	-1.223482
11679	1	354.4694	353.0049	1.464501	29.46848	0.007062372	-0.01317042	0.02400215	0.895387	0.7809387	1	0.01841261	98.14651	0.02373948	-0.1258965
11680	0	359.1651	355.7532	3.411933	10.21463	0.01235428	-0.05775217	0.01625356	0.9807269	0.8734342	1	0.02004001	56.10583	0.01624752	-2.996519
11681	1	358.3932	355.0546	3.33857	8.852444	0.01327982	-0.05089468	0.01654417	0.9856627	0.8822356	1	0.02096204	52.19554	0.01654077	-3.549817
11682	0	359.2873	355.8601	3.427136	10.46607	0.01220317	-0.02850693	0.01625417	0.9797731	0.8718717	1	0.01991745	56.8006	0.01624752	-1.409357
11683	1	358.2018	354.7393	3.462483	8.29442	0.01372226	-0.03062647	0.01611514	0.9875536	0.8860269	1	0.02103027	50.51261	0.01611264	-2.46066
11684	0	358.4653	354.9221	3.543257	14.38471	0.01037539	-0.02908055	0.01584808	0.9637202	0.8494368	1	0.0181345	66.80685	0.01582722	-0.8015625
11685	1	359.0441	355.386	3.658036	10.10615	0.01242118	-0.02185121	0.01539552	0.9811347	0.8741138	1	0.01955661	55.80366	0.01539004	-1.158273
11686	0	358.363	355.5629	2.800176	15.18605	0.01008912	-0.01943109	0.01860236	0.9602437	0.8452056	1	0.01937428	68.70247	0.01857296	-0.4887544
11687	1	357.1012	354.0768	3.024374	13.60562	0.01067667	-0.08765543	0.01749799	0.9670511	0.8536517	1	0.01932979	64.92166	0.017479	-2.660344
11688	0	354.0415	350.2654	3.776065	17.41609	0.009394889	-0.0224825	0.01500618	0.9503658	0.8339142	1	0.01679175	73.77917	0.01496921	-0.4529644
11689	1	358.6897	354.976	3.713618	7.95697	0.01401184	-0.03188324	0.015191	0.9886539	0.8883795	1	0.02063269	49.46866	0.01518904	-2.810074
11690	0	358.8458	355.7436	3.102221	12.32634	0.01122981	-0.0229755	0.0174604	0.9723909	0.8608153	1	0.01980288	61.72384	0.01744709	-0.8321709
11691	1	358.8884	355.152	3.736442	7.95697	0.01401184	-0.05164501	0.01507454	0.9886539	0.8883795	1	0.02055345	49.46866	0.0150726	-4.551804
11692	0	358.9328	355.8154	3.117457	12.09413	0.01133923	-0.0578887	0.01735188	0.9733398	0.8621512	1	0.01983718	61.12826	0.01733955	-2.171353
11693	1	359.2148	355.7865	3.428315	13.10573	0.01088346	-0.05413565	0.01622279	0.9691586	0.8564131	1	0.0187915	63.68811	0.01620736	-1.755294
11694	0	359.2333	355.993	3.240331	11.36564	0.01170337	-0.03169876	0.01694972	0.9762692	0.8664206	1	0.01991828	59.22627	0.01694017	-1.335766
11695	1	359.4082	356.1968	3.211383	12.80437	0.01101374	-0.04768165	0.0170438	0.9704166	0.8581008	1	0.01937607	62.93474	0.01702888	-1.611772
11696	0	356.6836	353.2381	3.445534	7.37794	0.0145538	-0.06546125	0.01607823	0.9904587	0.8925319	1	0.02163327	47.62655	0.01607677	-6.860798
11697	1	359.1144	356.0529	3.06147	14.85711	0.01020394	-0.03587054	0.01763413	0.9616763	0.8469303	1	0.01897037	67.92939	0.01760823	-0.9359895
11698	0	358.5579	354.64	3.91794	11.04743	0.01187334	-0.05275855	0.01441843	0.9775241	0.8683251	1	0.01850378	58.37847	0.01441115	-2.347338
11699	1	356.6792	353.5273	3.151879	15.73049	0.009906718	-0.08810708	0.01703474	0.9578568	0.8423865	1	0.01837163	69.96739	0.01700448	-2.09066
11700	0	358.5713	355.2226	3.348744	12.81911	0.01100727	-0.01096499	0.01651866	0.9703553	0.8580178	1	0.01906963	62.97178	0.01650415	-0.3698805
11701	1	359.051	355.3826	3.668414	11.76849	0.01149793	-0.02499984	0.01536981	0.9746585	0.8640445	1	0.01880005	60.28453	0.01535994	-0.9865183
11702	0	358.1496	354.8871	3.262534	16.80265	0.009572652	-0.04592209	0.01688649	0.9531075	0.8369552	1	0.01798046	72.40911	0.01684935	-0.979306
11703	1	357.524	353.4083	4.115714	6.455118	0.01556259	-0.05683383	0.01365657	0.9930886	0.8994939	1	0.02061706	44.53931	0.01365592	-8.223197
11704	0	357.7416	353.4477	4.29394	7.922017	0.01404288	-0.03994759	0.01305379	0.988766	0.8886259	1	0.01914747	49.35933	0.01305215	-3.555939
