Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
153	1	555.9022	551.8857	4.016446	11.41896	0.01167557	-0.0443627	0.01301373	0.9760574	0.8661039	1	0.01743231	59.36729	0.3010015	0.01300627	-14.12368
154	0	556.3133	552.0276	4.285681	10.20095	0.01236266	-0.01485396	0.01336823	0.9807784	0.8735196	1	0.01818059	56.06782	0.0654745	0.01336329	-4.113606
155	1	555.2542	550.4054	4.848816	6.068379	0.01605188	-0.0443627	0.01125736	0.9940892	0.9025562	1	0.01901061	43.18169	-0.08909808	0.01125696	7.479379
156	0	556.487	552.1471	4.339924	7.819648	0.01413496	-0.02604938	0.01237223	0.9890918	0.8893506	1	0.01870192	49.03779	0.2303345	0.01237076	-23.27342
157	1	553.8584	549.2806	4.577791	5.276069	0.01721667	-0.03300719	0.01102813	0.9959267	0.9091471	1	0.0194868	40.26023	-0.3360411	0.01102795	74.05962
158	0	554.3889	550.8309	3.557964	7.407591	0.01452452	-0.01369134	0.01246769	0.990369	0.8923155	1	0.01903088	47.72254	-0.5491224	0.01246653	55.04516
159	1	551.4624	546.9661	4.496243	5.618972	0.01668246	-0.05741404	0.01047232	0.9951683	0.9062384	1	0.01869246	41.54946	0.3608388	0.01047207	-86.20271
160	0	555.1525	550.5853	4.567204	9.626254	0.0127303	-0.05095473	0.01180797	0.9829096	0.8771628	1	0.01733891	54.44861	0.1765553	0.01180452	-13.13562
161	1	551.9916	547.3236	4.667983	4.914071	0.01784009	-0.02029074	0.01080113	0.9966627	0.9123214	1	0.01963126	38.85335	0.2662896	0.01080101	-85.60475
162	0	554.4356	550.9201	3.515508	14.69462	0.01026201	-0.03139528	0.01617716	0.9623812	0.8477884	1	0.01822143	67.54495	0.09933754	0.01615426	-3.375865
163	1	555.8187	551.2742	4.544445	7.098899	0.01483813	-0.02691313	0.01149454	0.9912876	0.8945897	1	0.0184693	46.71391	0.2425454	0.01149367	-30.68564
164	0	555.9694	552.0047	3.964626	8.659326	0.01342815	-0.05296778	0.01259602	0.9863267	0.8835343	1	0.01839245	51.61897	-0.413293	0.01259366	25.9391
165	1	556.5807	552.3303	4.250365	9.54303	0.01278623	-0.02161845	0.0128449	0.9832124	0.8776988	1	0.01812389	54.21046	0.211485	0.01284128	-13.67399
166	0	556.0127	551.6172	4.395554	11.77074	0.01149681	-0.04500243	0.01302061	0.9746495	0.8640313	1	0.01730292	60.29039	-0.08464662	0.01301224	1.479193
167	1	556.4623	552.2614	4.200871	9.53116	0.01279426	-0.05116135	0.01340818	0.9832555	0.8777755	1	0.01852284	54.17642	-0.1885947	0.01340442	8.019073
168	0	555.3679	551.2361	4.131778	8.951638	0.01320547	-0.02093625	0.01186365	0.9853179	0.8815738	1	0.01770114	52.48938	0.3727434	0.01186109	-26.44092
169	1	555.8994	551.4472	4.452178	7.220405	0.01471231	-0.05068641	0.01201558	0.9909301	0.8936889	1	0.01880303	47.11341	-0.2670905	0.01201459	23.59241
170	0	556.0235	552.2185	3.805035	8.779459	0.01333531	-0.03018934	0.01215426	0.9859148	0.8827248	1	0.01800449	51.97834	0.4511525	0.01215185	-33.72244
171	1	554.0221	550.7546	3.267499	7.399305	0.01453269	-0.02078904	0.01329804	0.9903941	0.8923759	1	0.01965992	47.69574	0.5136759	0.01329681	-55.12528
172	0	556.0052	551.7971	4.208037	10.98052	0.01190999	-0.05801717	0.01364684	0.9777859	0.8687287	1	0.01802962	58.19883	-0.09595823	0.0136401	1.612011
173	1	555.6366	550.8211	4.815538	7.380004	0.01455175	-0.0423308	0.0111766	0.9904524	0.8925168	1	0.01803547	47.63324	-0.1667155	0.01117558	12.86117
174	0	555.7083	551.7176	3.990722	8.04287	0.01393642	-0.03563404	0.01354162	0.9883771	0.8877761	1	0.0194279	49.73639	0.2495191	0.01353979	-24.28418
175	1	556.9726	552.418	4.554577	8.192202	0.01380811	-0.03913055	0.01224395	0.9878905	0.8867345	1	0.01838835	50.19856	-0.1535566	0.01224215	9.29569
176	0	553.319	549.9651	3.353924	12.25198	0.01126452	-0.0643855	0.01300531	0.9726955	0.8612418	1	0.01711716	61.53366	-0.5594592	0.01299562	17.57212
177	1	555.8783	551.3986	4.47973	10.26544	0.0123233	-0.01223539	0.01273046	0.9805351	0.873117	1	0.01771335	56.24686	-0.06509848	0.01272564	2.650722
178	0	555.043	550.9108	4.132194	7.477618	0.01445608	-0.01837365	0.01311678	0.9901559	0.8918061	1	0.01947394	47.9485	0.2347828	0.01311551	-25.48181
179	1	555.5955	552.0549	3.540556	12.63002	0.01109117	-0.03979039	0.01378628	0.9711398	0.8590854	1	0.01748748	62.49541	0.4005095	0.0137748	-14.85579
180	0	555.306	551.0067	4.299294	8.842041	0.01328768	-0.04428977	0.01158714	0.9856987	0.8823052	1	0.01754801	52.16463	0.3362424	0.01158477	-26.27207
181	1	554.6404	551.4125	3.227876	9.808163	0.0126105	-0.009516558	0.01291184	0.9822425	0.8759988	1	0.01804576	54.96586	0.5477802	0.01290777	-30.83596
182	0	553.8245	551.6245	2.200006	8.419437	0.01361937	-0.0154864	0.01249322	0.9871374	0.8851671	1	0.01844721	50.89421	0.7748497	0.01249115	-60.66971
183	1	556.3724	552.4374	3.935001	11.33997	0.01171682	-0.03322851	0.01432043	0.976371	0.8665732	1	0.01831884	59.15829	-0.2167936	0.01431244	7.551854
184	0	556.2741	552.5385	3.735681	9.236601	0.01299851	-0.02670557	0.01331571	0.9843138	0.8796919	1	0.01860561	53.32513	-0.4318763	0.01331244	25.39787
185	1	551.9906	547.9746	4.016031	15.1771	0.01009219	0.0177294	0.01422564	0.9602827	0.8452523	1	0.01694508	68.68152	-0.1264121	0.0142032	3.502777
186	0	555.3594	550.5003	4.859102	7.251446	0.01468067	-0.04327353	0.01105102	0.9908379	0.8934599	1	0.01801313	47.21495	0.09955895	0.01105009	-15.48988
187	1	553.1283	551.4755	1.652803	10.25488	0.01232973	-0.008171079	0.01343939	0.980575	0.8731828	1	0.01820462	56.21757	0.8234078	0.01343432	-41.98641
188	0	554.8826	550.4962	4.386385	6.34064	0.01570277	-0.0447681	0.0126095	0.9933915	0.9003907	1	0.01989996	44.1417	0.1572387	0.01260895	-30.41026
189	1	556.54	552.2958	4.24426	8.086952	0.01389818	-0.03320754	0.01305748	0.9882341	0.8874677	1	0.01905125	49.87324	-0.2338046	0.01305567	16.81526
190	0	555.031	552.6073	2.423631	10.00885	0.01248208	-0.04409097	0.01312784	0.9814984	0.8747264	1	0.01810319	55.53137	-0.7589211	0.01312334	37.8772
191	1	556.6049	552.0171	4.587804	7.191052	0.01474242	-0.03416722	0.01208846	0.9910169	0.8939058	1	0.01887926	47.0172	-0.1624962	0.01208749	14.12315
192	0	550.8959	547.9464	2.949461	6.706432	0.01526747	-0.04621009	0.01411943	0.9924049	0.8975521	1	0.02076381	45.40026	0.5360489	0.01411861	-76.12597
193	1	556.5685	551.8961	4.67232	7.433088	0.01449949	-0.0382501	0.01174335	0.9902916	0.8921298	1	0.01845387	47.80493	-0.1665442	0.01174225	13.04818
194	0	554.1631	549.4234	4.739695	10.84078	0.0119876	-0.04278995	0.01176031	0.9783302	0.8695755	1	0.01679154	57.82204	-0.02718681	0.01175479	-0.7472269
195	1	556.2316	551.7498	4.481736	7.259073	0.01467293	-0.02985715	0.01274212	0.9908152	0.8934038	1	0.01933723	47.23986	-0.005331143	0.01274105	-2.675603
196	0	556.4232	551.7642	4.659019	8.875843	0.01326217	-0.04278995	0.01191216	0.9855816	0.8820792	1	0.01777533	52.26499	-0.1306823	0.01190969	5.965176
197	1	555.3589	551.1442	4.214765	8.046555	0.01393321	-0.04862259	0.01368908	0.9883652	0.8877503	1	0.01953115	49.74784	-0.07131943	0.01368723	1.879445
198	0	554.6296	550.1932	4.436394	10.27894	0.01231511	-0.060653	0.01219012	0.9804841	0.8730328	1	0.01732759	56.28428	0.1889858	0.01218548	-12.60256
199	1	555.0975	551.3687	3.728842	14.01019	0.0105172	-0.01989967	0.01551739	0.965328	0.8514499	1	0.01806652	65.90606	0.04634281	0.01549874	-1.864204
200	0	555.16	551.1846	3.975368	11.57792	0.01159381	-0.06449628	0.01413702	0.9754234	0.8651637	1	0.01810536	59.78596	-0.2003048	0.01412848	5.325631
201	1	554.6676	551.4169	3.250683	13.01906	0.01092048	-0.04961461	0.01368219	0.9695214	0.8568966	1	0.01728676	63.47222	-0.5448328	0.01366948	15.70325
202	0	556.2729	552.1339	4.13898	10.04084	0.01246196	-0.01717471	0.01361163	0.981379	0.8745247	1	0.01841888	55.62104	-0.2039564	0.01360691	9.826746
203	1	556.3366	552.012	4.324642	10.43339	0.0122225	-0.01485977	0.01332701	0.9798977	0.8720738	1	0.01804934	56.71073	-0.05872787	0.01332162	2.12352
204	0	554.7254	551.004	3.721406	9.875487	0.012567	-0.00979196	0.0125016	0.9819938	0.8755706	1	0.01772611	55.15616	-0.501714	0.01249754	26.81789
205	1	556.6375	552.7379	3.899561	10.28705	0.0123102	-0.03490732	0.01359524	0.9804534	0.8729823	1	0.01829536	56.30675	0.2864738	0.01359005	-16.15532
206	0	554.0027	549.9945	4.008112	11.47066	0.0116488	0.001649469	0.01309452	0.9758516	0.8657975	1	0.01746628	59.50373	-0.3446257	0.01308688	13.99487
207	1	556.5796	552.0009	4.578761	8.365502	0.01366348	-0.0210523	0.01235817	0.9873175	0.8855373	1	0.01837692	50.72991	-0.06992053	0.01235618	3.783279
208	0	555.7644	551.5143	4.250119	12.86402	0.0109876	-0.0202917	0.01358702	0.9701684	0.8577653	1	0.0172794	63.08447	0.03504965	0.01357493	-1.820076
209	1	554.5587	550.511	4.047683	11.50546	0.01163087	-0.06923388	0.01341832	0.9757129	0.8655915	1	0.0176673	59.59545	0.2186848	0.0134104	-11.6361
210	0	554.7724	551.0096	3.762838	11.3889	0.01169122	-0.03167558	0.01544345	0.9761769	0.8662823	1	0.01900278	59.28782	-0.05334135	0.01543468	0.8561021
211	1	553.4849	549.9755	3.509362	17.95963	0.009244666	-0.02689863	0.0153292	0.9479243	0.8312574	1	0.01683528	74.97807	0.2587341	0.01528762	-5.22622
212	0	556.1949	552.0916	4.103372	9.672431	0.01269958	-0.02557963	0.01403435	0.982741	0.8768664	1	0.01888016	54.58034	-0.1296663	0.01403017	5.901181
213	1	554.5619	551.1339	3.428014	8.762798	0.01334807	-0.06231666	0.01318896	0.9859721	0.8828368	1	0.01876417	51.92864	-0.5266582	0.01318636	32.57474
214	0	556.6691	552.277	4.392023	8.552298	0.01351248	-0.02431472	0.01245188	0.9866903	0.8842601	1	0.01834425	51.2968	0.1883862	0.01244967	-15.79255
215	1	554.1079	550.8371	3.270779	13.53352	0.01070581	-0.02316497	0.01600406	0.9673566	0.8540471	1	0.01851143	64.74495	0.2814017	0.01598701	-9.048711
216	0	556.5859	552.3106	4.275242	11.26224	0.01175783	-0.04413683	0.01332696	0.9766787	0.8670366	1	0.01770288	58.95199	0.09092976	0.01331971	-5.700627
217	1	556.0686	552.1891	3.879517	10.36138	0.01226543	-0.03293126	0.01434947	0.9801717	0.8725201	1	0.01876179	56.51227	0.1935423	0.01434383	-11.22818
218	0	555.8529	551.1907	4.66224	8.079343	0.01390476	-0.01524496	0.01203903	0.9882588	0.8875208	1	0.01829753	49.84964	-0.06110249	0.01203737	3.844607
219	1	556.0221	552.4211	3.60099	9.976564	0.01250249	-0.02973391	0.01270301	0.9816187	0.8749303	1	0.01782241	55.44075	0.4682703	0.01269872	-26.62465
220	0	554.129	549.7969	4.332036	6.041933	0.01608703	-0.02891186	0.01084531	0.9941553	0.9027691	1	0.01867988	43.08732	-0.4465943	0.01084494	71.01687
221	1	555.3064	551.0373	4.269105	9.149329	0.01306088	-0.06398659	0.01340974	0.9846234	0.8802653	1	0.01871593	53.07048	0.02030459	0.01340657	-5.461489
222	0	555.8939	551.5029	4.390966	6.838951	0.0151184	-0.04026574	0.01253564	0.9920342	0.8965425	1	0.01946889	45.84791	-0.2250289	0.01253485	22.9695
223	1	553.7195	551.3059	2.413568	12.7674	0.01103003	-0.06023127	0.01423855	0.9705703	0.858309	1	0.01772296	62.8418	-0.7000526	0.01422622	21.04059
224	0	553.1462	549.4492	3.69699	14.02024	0.01051332	-0.0768001	0.01545307	0.965285	0.8513956	1	0.01802571	65.93037	-0.08887658	0.01543444	0.2589982
225	1	555.3513	551.4802	3.87116	13.40228	0.01075944	-0.01305899	0.01493597	0.9679114	0.8547694	1	0.01792778	64.42224	-0.1163748	0.01492059	3.103329
226	0	556.0178	551.8369	4.180923	9.273908	0.01297211	-0.01884728	0.01240534	0.9841809	0.8794476	1	0.01794009	53.43364	-0.3550573	0.01240223	20.89833
227	1	554.3141	550.8489	3.465154	15.98879	0.009823315	-0.01553243	0.01576225	0.9567182	0.8410638	1	0.01759758	70.56144	-0.2724039	0.01573272	5.662453
228	0	554.7709	551.0712	3.699718	6.239902	0.01582929	-0.03829721	0.01165212	0.9936534	0.9011865	1	0.0192065	43.78889	0.5131712	0.01165165	-86.37852
229	1	555.4906	552.2457	3.244861	11.79792	0.01148332	-0.04637722	0.01427893	0.9745399	0.8638724	1	0.01810909	60.36119	-0.5027709	0.01426968	17.4231
230	0	555.6652	551.6731	3.992076	8.468639	0.0135795	-0.03093405	0.0117331	0.9869724	0.8848304	1	0.01785103	51.04365	-0.4827381	0.01173111	34.19784
231	1	555.7721	551.853	3.919119	12.21146	0.01128356	-0.05232248	0.01453745	0.9728612	0.8614747	1	0.01811266	61.42981	-0.1718965	0.01452674	4.234121
232	0	554.8691	552.0726	2.796476	9.946862	0.01252134	-0.05305006	0.01374717	0.9817291	0.8751181	1	0.01855441	55.35726	0.59377	0.01374258	-34.80792
233	1	556.3016	552.0607	4.240883	8.193633	0.0138069	-0.02343527	0.01224863	0.9878858	0.8867246	1	0.01839106	50.20297	-0.3471682	0.01224684	26.37617
234	0	556.4691	552.4094	4.059666	9.332167	0.0129312	-0.04779116	0.01336934	0.9839726	0.879067	1	0.01859471	53.60269	0.2344708	0.0133659	-17.37679
235	1	554.286	549.9544	4.331616	12.31232	0.01123633	-0.05422415	0.0126809	0.9724484	0.8608956	1	0.01688116	61.68804	0.1803945	0.01267127	-8.3352
236	0	555.868	551.681	4.186936	12.38958	0.01120054	-0.02413884	0.01336252	0.9721313	0.8604534	1	0.01730129	61.88518	-0.2212626	0.01335214	6.852039
237	1	556.1006	552.3408	3.75989	10.62124	0.01211254	-0.03407931	0.01429587	0.9791786	0.8709162	1	0.01860964	57.22556	0.2651013	0.01428967	-14.10381
238	0	556.0708	551.8192	4.251564	10.58392	0.01213416	-0.01213831	0.01340663	0.979322	0.8711454	1	0.01803764	57.12361	0.09439785	0.0134009	-5.057752
239	1	555.6084	551.616	3.992312	7.7834	0.014168	-0.03404848	0.01341545	0.9892064	0.8896083	1	0.01949718	48.92345	0.2651013	0.01341389	-27.4503
240	0	555.4177	551.7847	3.633032	12.20236	0.01128785	-0.01408333	0.01388412	0.9728984	0.8615271	1	0.01770434	61.40647	0.3603452	0.01387392	-13.45538
241	1	555.7121	552.1632	3.548948	12.539	0.01113221	-0.04334115	0.01450573	0.9715159	0.8596018	1	0.01797113	62.26501	-0.38375	0.01449396	11.5671
242	0	555.9168	552.1006	3.8162	12.93966	0.01095471	-0.04207708	0.01430203	0.9698531	0.8573409	1	0.01770168	63.27388	0.2360201	0.01428904	-8.988718
243	1	553.4737	549.4556	4.018127	15.44795	0.01000022	-0.05463098	0.01390316	0.9590978	0.843844	1	0.01667541	69.31319	-0.2295144	0.0138799	4.046129
244	0	554.3491	551.4038	2.945252	12.93966	0.01095471	-0.0238077	0.0154848	0.9698531	0.8573409	1	0.0184191	63.27388	-0.4986799	0.01547073	15.25327
245	1	549.7737	546.2245	3.549153	21.6651	0.008367914	-0.0001061803	0.01539514	0.9310796	0.8139583	1	0.0160515	82.83392	-0.2801139	0.01532202	3.782658
246	0	554.0927	551.2712	2.821515	6.641333	0.01534232	-0.04375252	0.01235172	0.9925844	0.8980516	1	0.01946813	45.17878	-0.7212596	0.01235104	90.64131
247	1	557.0061	552.6983	4.307849	9.188141	0.01303303	-0.03651392	0.01328077	0.9844859	0.8800099	1	0.01860584	53.18387	-0.1220383	0.01327757	5.390669
248	0	554.7998	550.0359	4.763914	9.754804	0.0126453	-0.04874783	0.01162177	0.9824389	0.8763392	1	0.01714414	54.8146	0.01156656	0.01161819	-3.422984
249	1	556.2263	551.924	4.302277	7.058399	0.01488079	-0.0385916	0.01217781	0.9914056	0.8948916	1	0.01903761	46.58001	-0.3264776	0.01217691	33.1704
250	0	553.9835	549.8268	4.15662	6.305022	0.01574716	-0.04284861	0.0107862	0.9934846	0.9006713	1	0.01843106	44.01727	0.4488713	0.01078574	-75.02106
251	1	555.6767	551.2373	4.439449	7.244822	0.01468741	-0.04863845	0.01158128	0.9908576	0.8935088	1	0.01844446	47.1933	-0.3314165	0.01158031	30.59889
252	0	554.8491	551.8108	3.038382	8.139687	0.01385283	-0.03674115	0.01170756	0.9880623	0.8870998	1	0.01801016	50.03649	0.6584413	0.01170589	-57.57598
253	1	556.2545	551.6227	4.631786	6.987126	0.01495674	-0.04435905	0.01184309	0.9916117	0.895425	1	0.01882201	46.34347	-0.1761834	0.01184226	15.53915
254	0	555.8843	551.7388	4.145532	10.60862	0.01211984	-0.05402558	0.01289067	0.9792271	0.8709937	1	0.0176767	57.19111	0.2527684	0.01288511	-14.5162
255	1	554.9614	551.8586	3.102879	11.24535	0.01176679	-0.05650035	0.01366114	0.9767454	0.8671375	1	0.0179303	58.90707	-0.5813972	0.01365375	21.99039
256	0	555.7078	551.9597	3.748103	8.903272	0.01324157	-0.02139913	0.01356157	0.9854864	0.8818961	1	0.01895133	52.3463	-0.4041218	0.01355871	25.96577
257	1	556.4722	551.8202	4.651939	7.966863	0.01400309	-0.04881447	0.01199848	0.9886222	0.8883098	1	0.01833117	49.49957	0.04216183	0.01199692	-7.953768
258	0	553.3147	550.4624	2.852246	12.73467	0.01104451	-0.03463381	0.01281611	0.9707062	0.8584936	1	0.01682544	62.75942	-0.6927646	0.01280511	21.77376
259	1	555.4933	550.7549	4.738371	7.664006	0.01427844	-0.01664451	0.01163963	0.9895808	0.8904614	1	0.01823161	48.54501	-0.1211756	0.01163837	9.911358
260	0	556.4262	551.7655	4.660642	7.078374	0.0148597	-0.04146033	0.01180882	0.9913475	0.8947426	1	0.01873369	46.6461	-0.1588553	0.01180793	13.40886
261	1	555.4991	551.8451	3.653992	13.28931	0.01080621	-0.03352912	0.01518548	0.9683876	0.8553936	1	0.01811615	64.1434	-0.2509461	0.0151703	6.626634
262	0	556.0318	552.0381	3.993709	13.40397	0.01075874	-0.0316688	0.01442209	0.9679043	0.85476	1	0.0176161	64.42641	0.08797743	0.01440723	-3.639813
263	1	556.1104	552.1003	4.010123	12.81642	0.01100845	-0.04219707	0.01412212	0.9703665	0.858033	1	0.01763308	62.965	-0.1982966	0.01410972	5.069383
264	0	553.8793	551.2641	2.615198	15.11242	0.0101145	-0.02083244	0.0148726	0.960565	0.8455902	1	0.01734526	68.53002	0.5715623	0.01484947	-14.45048
265	1	555.6321	551.592	4.040137	9.65231	0.01271294	-0.04603557	0.01437338	0.9828145	0.8769955	1	0.0191169	54.52298	-0.0005292233	0.01436914	-2.648481
266	0	557.0213	552.7024	4.318839	9.381733	0.01289669	-0.04027584	0.01327583	0.9837949	0.8787441	1	0.01850483	53.74612	-0.1038518	0.01327235	3.819346
267	1	556.9483	552.4817	4.466579	9.950899	0.01251877	-0.04246207	0.01279729	0.9817141	0.8750926	1	0.01790008	55.36862	-0.03297253	0.01279301	-0.551927
268	0	556.0696	551.7382	4.331477	7.576841	0.0143607	-0.04971937	0.01208945	0.9898512	0.8910882	1	0.018634	48.26693	0.2656099	0.0120882	-30.80496
269	1	555.6461	551.2062	4.439934	6.722774	0.01524885	-0.02630694	0.01163169	0.9923595	0.897427	1	0.01883454	45.4557	-0.3297575	0.01163101	39.38641
270	0	554.9671	550.5247	4.44232	8.296158	0.01372081	-0.05716462	0.01164837	0.9875478	0.8860149	1	0.01787877	50.51793	-0.3180426	0.01164657	20.63232
271	1	554.2765	550.7747	3.5018	12.04297	0.01136374	-0.02523645	0.01269024	0.9735479	0.862447	1	0.01698285	60.99638	0.4964962	0.01268136	-19.22719
272	0	553.3108	549.1791	4.13175	7.340771	0.01459074	-0.06545894	0.01327884	0.9905707	0.8928038	1	0.01968493	47.50596	-0.2467335	0.01327766	18.9778
273	1	556.0408	552.1356	3.905196	12.1368	0.01131889	-0.04844542	0.01411997	0.9731659	0.8619048	1	0.01787861	61.23808	0.2105626	0.0141098	-9.441649
274	0	556.7945	552.4715	4.323036	9.710536	0.01267439	-0.04831678	0.01325773	0.9826014	0.8766222	1	0.01833213	54.68882	-0.09374095	0.01325371	2.517057
275	1	556.1037	552.2505	3.85318	10.15274	0.01239231	-0.01921195	0.01311906	0.9809598	0.8738215	1	0.01803195	55.93363	0.3546778	0.01311431	-19.28219
276	0	556.0334	551.6082	4.425136	8.450614	0.01359407	-0.03238747	0.01168134	0.9870329	0.8849536	1	0.01782116	50.98895	0.2768957	0.01167938	-23.57456
277	1	554.3996	552.3801	2.019469	11.26358	0.01175712	-0.02969841	0.01434537	0.9766734	0.8670287	1	0.01836629	58.95553	-0.7749398	0.01433756	31.17326
278	0	556.0057	551.168	4.837619	7.82609	0.01412911	-0.03048895	0.01137682	0.9890714	0.8893049	1	0.01793011	49.05808	0.002528818	0.01137546	-3.018693
279	1	551.722	547.943	3.77896	9.491479	0.01282123	-0.07433594	0.01496352	0.9833992	0.878032	1	0.0195883	54.06246	0.1037688	0.0149594	-10.62493
280	0	554.6325	552.4165	2.216046	8.551503	0.01351312	-0.03388317	0.01328764	0.986693	0.8842655	1	0.01895033	51.2944	0.7355257	0.01328529	-57.08445
281	1	556.1418	551.7901	4.351617	9.438391	0.01285757	-0.01316649	0.01322583	0.983591	0.878376	1	0.01844191	53.90965	-0.006959914	0.01322227	-0.3852009
282	0	554.7141	551.8181	2.895954	11.04445	0.01187496	-0.04657441	0.01284138	0.9775357	0.868343	1	0.01746373	58.3705	-0.6803499	0.0128349	27.53227
283	1	556.0084	551.7674	4.240979	10.09798	0.01242626	-0.05891463	0.01335968	0.9811653	0.8741652	1	0.01822146	55.78084	0.09963671	0.01335494	-8.318399
284	0	556.5559	552.0964	4.459495	7.620839	0.01431901	-0.0281448	0.01215412	0.989715	0.8907714	1	0.01865663	48.40749	-0.2489734	0.01215283	21.22199
285	1	555.7825	551.9587	3.823811	11.01073	0.01189339	-0.03305772	0.01473351	0.9776677	0.8685463	1	0.01872066	58.28002	0.1624334	0.01472617	-8.591318
286	0	556.6219	552.4481	4.173743	8.240753	0.01376714	-0.02875513	0.01265231	0.9877308	0.8863979	1	0.01866473	50.34796	0.2756697	0.01265041	-24.53648
287	1	555.484	551.6119	3.872117	14.43892	0.01035531	-0.04215854	0.01494707	0.9634865	0.8491473	1	0.01759441	66.93642	0.05747223	0.01492715	-2.67113
288	0	554.6831	549.8571	4.826078	7.080293	0.01485768	-0.0566563	0.01124515	0.9913419	0.8947283	1	0.01827987	46.65244	-0.1148923	0.01124431	6.611282
289	1	552.0334	550.6912	1.342219	16.95657	0.00952719	-0.0322376	0.01544725	0.9524211	0.8361878	1	0.01715627	72.75463	-0.8433586	0.01541228	16.20456
290	0	555.7397	551.1615	4.578234	6.873777	0.01507994	-0.02155638	0.01210786	0.9919357	0.8962788	1	0.01910946	45.96485	-0.1669726	0.01210707	17.86502
291	1	555.8711	551.6948	4.176308	10.70389	0.01206507	-0.05946151	0.01378977	0.9788602	0.87041	1	0.01824141	57.45076	-0.0750577	0.01378361	0.6627065
292	0	555.8725	551.7459	4.126592	8.214646	0.01378912	-0.03250433	0.01170166	0.9878167	0.8865788	1	0.01796417	50.26768	-0.4428069	0.01169992	33.23478
293	1	551.4931	547.9198	3.573274	11.88789	0.011439	0.007578722	0.01603361	0.9741767	0.8633475	1	0.01915247	60.59508	0.01812316	0.01602292	-0.3902067
294	0	555.0162	551.3483	3.667914	14.57021	0.01030711	-0.04686613	0.01541241	0.9629196	0.8484483	1	0.01782456	67.24941	0.1400714	0.01539122	-4.901347
295	1	552.356	548.9421	3.413928	14.2871	0.01041183	-0.06788688	0.01661378	0.9641403	0.8499592	1	0.01859999	66.57302	-0.06530454	0.01659241	-0.1373169
296	0	553.8419	550.7891	3.052735	13.12523	0.01087518	-0.02338192	0.01595504	0.9690769	0.8563045	1	0.01862869	63.7366	-0.4251758	0.01593979	12.56815
297	1	552.1832	549.2696	2.913631	9.057174	0.0131277	-0.003697623	0.01444192	0.9849484	0.8808736	1	0.0194725	52.80034	-0.5775677	0.01443864	37.54924
298	0	555.078	551.5021	3.575891	11.4332	0.01166818	-0.01784032	0.01296226	0.9760008	0.8660194	1	0.0173923	59.40489	-0.5103656	0.0129548	20.0122
299	1	556.3025	552.1914	4.111147	9.886566	0.01255988	-0.01956742	0.0137109	0.9819528	0.8755002	1	0.01855841	55.18742	-0.2055604	0.01370644	10.10035
300	0	553.6992	550.1021	3.597079	14.93265	0.01017725	-0.001325089	0.01602665	0.961348	0.8465327	1	0.0180614	68.10753	-0.05424547	0.0160027	1.314904
301	1	555.2941	550.5907	4.703427	9.364135	0.01290891	-0.05265165	0.01177061	0.9838581	0.8788586	1	0.01743249	53.69524	-0.1062098	0.01176754	3.211738
302	0	551.6907	548.956	2.734767	16.46138	0.009675605	0.004342606	0.01698724	0.9546256	0.8386674	1	0.01813074	71.63864	0.3797407	0.01695227	-7.893601
303	1	554.3192	551.8273	2.491915	12.98403	0.01093555	-0.01730943	0.01460787	0.9696678	0.8570925	1	0.01787428	63.38478	0.6134862	0.01459443	-20.18278
304	0	554.0185	550.7805	3.237963	15.54823	0.009966757	-0.05117575	0.01589652	0.9586579	0.8433254	1	0.01780094	69.54591	-0.3581794	0.01586935	7.067752
